EmpID,FirstName,LastName,StartDate,ExitDate,Title,Supervisor,BusinessUnit,EmployeeStatus,EmployeeType,PayZone,EmployeeClassificationType,TerminationType,DepartmentType,Division,DOB,State,JobFunctionDescription,GenderCode,LocationCode,RaceDesc,MaritalDesc,Performance Score,Current Employee Rating
3883,Noemi,Brewer,06-May-22,26-Sep-22,IT Support,Jacob Hamilton,BPC,Active,Contract,Zone B,Full-Time,Involuntary,IT/IS,Field Operations,16-06-1991,MA,Administrator,Female,11294,White,Widowed,Fully Meets,3
3884,Gilberto,Macdonald,02-Feb-19,,IT Support,Barbara Skinner,CCDR,Active,Full-Time,Zone B,Temporary,Unk,IT/IS,Engineers,27-04-1987,MA,Engineer,Female,96985,Black,Widowed,Fully Meets,3
3885,Armando,Macias,08-Dec-21,,Sr. Network Engineer,Aaron Oconnor,EW,Active,Full-Time,Zone B,Part-Time,Unk,IT/IS,Engineers,21-10-1948,CT,Engineer,Female,93436,Black,Single,Fully Meets,3
3886,Britney,Kelly,12-Oct-18,,Sr. Network Engineer,Christine Mcgee,MSC,Active,Part-Time,Zone B,Temporary,Unk,IT/IS,Wireless,06-12-1977,CT,Technician,Male,42646,Other,Single,Fully Meets,3
3887,Emanuel,Haas,22-Apr-22,15-May-23,Sr. Network Engineer,Jose Moran,NEL,Leave of Absence,Contract,Zone B,Temporary,Retirement,IT/IS,General - Con,24-06-1954,CT,Flagger,Male,54502,White,Divorced,Exceeds,3
3888,Karlie,Drake,05-Sep-21,08-Jul-22,Principal Data Architect,Jimmy Beck,PL,Leave of Absence,Full-Time,Zone B,Full-Time,Retirement,IT/IS,Engineers,20-06-1987,MA,Engineer,Female,88391,Other,Divorced,Fully Meets,3
3889,Myla,Mullen,05-Sep-22,30-Oct-22,Network Engineer,Lisa Chase,TNS,Active,Contract,Zone B,Part-Time,Resignation,Executive Office,General - Con,15-10-1982,MA,Foreman,Male,26421,Black,Single,Fully Meets,3
3890,Alan,Holland,19-Jul-22,25-Apr-23,Network Engineer,Susan Livingston,WBL,Active,Full-Time,Zone B,Temporary,Resignation,IT/IS,General - Con,20-08-1999,MA,Foreman,Male,85660,Asian,Divorced,Fully Meets,3
3891,Brooklynn,Greene,26-May-22,,Network Engineer,April Castillo,BPC,Active,Full-Time,Zone C,Temporary,Unk,IT/IS,Engineers,04-07-1960,MA,Engineer,Male,60107,Other,Single,Fully Meets,3
3892,Maxwell,Mcpherson,31-Oct-22,,Network Engineer,Diane James,CCDR,Active,Full-Time,Zone A,Full-Time,Unk,IT/IS,Engineers,01-04-1978,MA,Principal,Male,60831,Hispanic,Divorced,Fully Meets,3
3893,Lukas,Freeman,22-Mar-23,28-Jul-23,IT Support,Allison Shannon,EW,Active,Full-Time,Zone B,Part-Time,Involuntary,IT/IS,General - Con,15-04-1953,MA,Laborer,Female,68298,Asian,Married,Fully Meets,3
3894,Yesenia,Nielsen,29-May-23,,IT Support,David Long,MSC,Active,Full-Time,Zone A,Full-Time,Unk,IT/IS,Aerial,02-03-1959,MA,Lineman,Female,72913,Black,Married,Fully Meets,3
3895,Myah,Marsh,23-Feb-20,08-Sep-21,IT Support,Kelly Hall,NEL,Active,Full-Time,Zone C,Full-Time,Retirement,IT/IS,Splicing,16-05-1943,MA,Tester,Female,3137,Other,Single,Fully Meets,3
3896,Korbin,Gilbert,13-Aug-19,10-Jul-22,IT Support,Rachel Sanchez,PL,Active,Part-Time,Zone B,Temporary,Involuntary,IT/IS,Engineers,20-11-1980,MA,Project Manager,Female,2618,Other,Widowed,Fully Meets,3
3897,Jenna,Maddox,25-Mar-19,13-Sep-21,Sr. Network Engineer,Hector Singleton,NEL,Active,Part-Time,Zone A,Part-Time,Retirement,IT/IS,Aerial,31-03-1956,CT,Project Manager,Female,84396,Black,Married,Fully Meets,3
3898,Anaya,Preston,14-Dec-18,11-Feb-23,Sr. Network Engineer,Denise Oconnor,PL,Leave of Absence,Part-Time,Zone C,Temporary,Retirement,IT/IS,General - Con,11-07-1948,CT,Lineman,Male,83611,Asian,Single,Fully Meets,3
3899,Eugene,Pena,07-Mar-21,31-Aug-21,Sr. Network Engineer,Ruben Cook,BPC,Leave of Absence,Contract,Zone B,Part-Time,Resignation,IT/IS,Engineers,22-06-1943,CT,Engineer,Female,88656,Other,Divorced,Fully Meets,3
3900,Abel,Baker,16-Jun-23,,Principal Data Architect,Amy Duncan,CCDR,Active,Contract,Zone C,Full-Time,Unk,IT/IS,Field Operations,26-09-1995,MA,Field Technician,Female,79249,Asian,Single,Fully Meets,3
3901,Deven,Merritt,18-Jun-21,,Network Engineer,Anthony Cruz MD,EW,Active,Part-Time,Zone A,Temporary,Unk,Executive Office,Project Management - Eng,05-02-1988,MA,Project Manager,Male,3921,Hispanic,Single,Fully Meets,3
3902,Hadassah,Moran,22-May-23,16-Jun-23,Network Engineer,Michelle Perry,MSC,Active,Contract,Zone B,Temporary,Resignation,Executive Office,Wireline Construction,02-06-1964,MA,Groundman,Male,84876,Black,Single,Fully Meets,3
3903,Hezekiah,Thompson,14-May-19,,Network Engineer,Victoria Shaw,TNS,Active,Full-Time,Zone A,Full-Time,Unk,IT/IS,Field Operations,21-07-1993,MA,Driver,Male,66324,Hispanic,Single,Fully Meets,3
3904,Quintin,Fry,27-Dec-20,,Network Engineer,Brad Lee,PYZ,Active,Contract,Zone A,Part-Time,Unk,IT/IS,Engineers,03-03-1970,MA,Engineer,Male,86510,Asian,Widowed,Fully Meets,3
3905,Alayna,Hess,04-Aug-20,04-Feb-22,Network Engineer,Todd Baker,WBL,Active,Full-Time,Zone A,Full-Time,Involuntary,IT/IS,Billable Consultants,08-06-1958,MA,Engineer,Female,48843,Black,Widowed,Fully Meets,3
3906,Amaris,Miller,25-Aug-20,,IT Support,Samuel Padilla,NEL,Active,Contract,Zone C,Temporary,Unk,IT/IS,Wireline Construction,05-09-1975,MA,Splicer,Female,70797,Other,Married,Fully Meets,3
3907,Barrett,Wilcox,24-Feb-22,,IT Support,Michael Wright,PL,Active,Full-Time,Zone A,Temporary,Unk,IT/IS,Engineers,11-07-1964,MA,Director,Female,6437,White,Married,Fully Meets,3
3908,Kimberly,Watson,06-Aug-19,21-Mar-21,IT Support,Bryan Foley,BPC,Active,Part-Time,Zone C,Temporary,Resignation,IT/IS,Splicing,11-07-1986,MA,Splicer,Female,92289,Black,Married,Needs Improvement,3
3909,Rebecca,Park,01-Aug-21,24-Sep-21,IT Support,April Anderson MD,CCDR,Active,Part-Time,Zone C,Part-Time,Resignation,IT/IS,General - Eng,26-05-1944,MA,Administrative,Female,58900,Other,Married,Needs Improvement,3
3910,Caleb,Schneider,13-Jul-22,22-Jan-23,Sr. Network Engineer,Matthew Calderon DDS,WBL,Active,Part-Time,Zone A,Part-Time,Voluntary,IT/IS,Wireless,22-02-1997,MA,Technician,Female,35673,White,Widowed,Needs Improvement,3
3911,Vanessa,James,28-May-21,,Sr. Network Engineer,Bryan Ramos,NEL,Active,Full-Time,Zone A,Part-Time,Unk,IT/IS,Splicing,29-07-1950,CT,Splicer,Male,68952,White,Widowed,Fully Meets,3
3912,Maribel,Copeland,06-Jul-20,18-Jan-21,Sr. Network Engineer,Alan Harris,PL,Leave of Absence,Part-Time,Zone C,Full-Time,Involuntary,IT/IS,General - Con,19-05-1968,CT,Foreman,Male,97493,Hispanic,Widowed,Needs Improvement,3
3913,Henry,Zimmerman,14-Jan-20,08-Jun-22,Sr. Network Engineer,Rodney Hart,BPC,Leave of Absence,Full-Time,Zone A,Part-Time,Resignation,IT/IS,Project Management - Con,02-06-1942,MA,Purchasing,Female,69903,White,Married,Fully Meets,3
3914,Nathanial,Booth,04-Feb-20,29-Jan-21,Network Engineer,Jorge Mayo,SVG,Active,Contract,Zone C,Temporary,Resignation,Executive Office,Engineers,22-07-1958,MA,Project Manager,Male,9758,Other,Single,Exceeds,3
3915,Rhys,Barry,28-Aug-22,,Network Engineer,Kimberly Good,TNS,Active,Contract,Zone B,Part-Time,Unk,IT/IS,Field Operations,03-05-1991,MA,Foreman,Male,31391,Other,Widowed,Fully Meets,3
3916,Jonas,Rowland,27-Jun-22,,Network Engineer,Stephanie Harris,WBL,Active,Part-Time,Zone C,Temporary,Unk,IT/IS,Project Management - Con,25-05-1964,MA,Coordinator,Male,14939,Other,Widowed,Fully Meets,3
3917,Chris,Vincent,19-Dec-19,31-Mar-23,Network Engineer,Ethan Allison,PYZ,Active,Part-Time,Zone C,Full-Time,Retirement,IT/IS,General - Con,11-04-1993,MA,Technician,Female,89635,Black,Widowed,Exceeds,3
3918,Myah,Waller,24-Sep-20,27-Mar-23,Network Engineer,Christian Mullen,WBL,Active,Contract,Zone A,Full-Time,Voluntary,IT/IS,Field Operations,17-06-1960,MA,Laborer,Female,48262,Asian,Widowed,Fully Meets,3
3919,Yaritza,Sherman,06-Jul-23,,IT Support,Debra Oneal,NEL,Active,Contract,Zone C,Full-Time,Unk,IT/IS,Field Operations,07-10-1944,MA,Tower Hand,Female,42410,Asian,Divorced,Fully Meets,3
3920,Haley,Weaver,11-Apr-21,19-Dec-22,IT Support,Cynthia Willis,PL,Active,Full-Time,Zone A,Part-Time,Involuntary,IT/IS,Field Operations,04-11-1961,MA,Laborer,Female,62625,Other,Divorced,Fully Meets,3
3921,Alessandra,Lee,12-Feb-20,15-Jul-22,IT Support,Lauren Douglas,BPC,Active,Contract,Zone A,Part-Time,Retirement,IT/IS,Splicing,30-11-1943,MA,Splicer,Female,56684,Other,Married,Fully Meets,3
3922,Kaitlin,Hickman,25-Dec-18,,IT Support,Katherine Wright,CCDR,Active,Part-Time,Zone A,Full-Time,Unk,IT/IS,General - Con,04-10-1996,MA,Lineman,Female,26513,White,Widowed,Fully Meets,3
3923,Giancarlo,Juarez,25-Dec-21,19-Jun-23,Sr. Network Engineer,Jennifer Lester,WBL,Active,Full-Time,Zone C,Part-Time,Involuntary,IT/IS,Aerial,16-03-1955,MA,Foreman,Female,26918,Hispanic,Single,Exceeds,3
3924,Walter,Zuniga,22-May-21,,Sr. Network Engineer,Erin Tran,NEL,Active,Full-Time,Zone B,Full-Time,Unk,IT/IS,General - Con,27-04-1993,CT,Technician,Male,86917,Other,Widowed,Fully Meets,3
3925,Anna,Jordan,03-May-20,14-Nov-22,Sr. Network Engineer,Bill Barnes,PL,Leave of Absence,Contract,Zone C,Part-Time,Resignation,IT/IS,General - Sga,15-10-1960,MA,Vp,Male,64495,Hispanic,Widowed,Fully Meets,3
3926,Jeffery,Gamble,27-Feb-19,,Sr. Network Engineer,Nicole Morales,BPC,Active,Full-Time,Zone C,Full-Time,Unk,IT/IS,Wireless,16-12-1941,MA,Supervisor,Female,47528,Hispanic,Single,Needs Improvement,3
3927,Misael,Hunter,01-Mar-20,05-Mar-22,Network Engineer,Gary Davidson,SVG,Active,Contract,Zone C,Temporary,Involuntary,Executive Office,Aerial,12-10-1982,MA,Lineman,Male,50639,Other,Single,Fully Meets,3
3928,Audrina,Yu,27-Jan-21,18-Oct-21,Network Engineer,Walter Powell,TNS,Active,Full-Time,Zone A,Temporary,Resignation,IT/IS,General - Con,11-07-1956,MA,Laborer,Male,59834,White,Widowed,Fully Meets,3
3929,Jeramiah,Foster,18-Jun-23,24-Jul-23,Network Engineer,Kimberly Wolf,WBL,Active,Contract,Zone C,Part-Time,Resignation,IT/IS,Wireline Construction,20-04-1977,MA,Clerk,Female,73645,Asian,Married,Fully Meets,3
3930,Bruce,Wallace,24-Nov-19,,Network Engineer,Patricia Andrews,BPC,Active,Contract,Zone A,Part-Time,Unk,IT/IS,General - Con,09-04-1984,MA,Helper,Female,65218,Asian,Married,Fully Meets,3
3931,Giovani,Nelson,24-Sep-21,,Network Engineer,Michelle King,CCDR,Active,Part-Time,Zone A,Temporary,Unk,IT/IS,Engineers,26-06-1960,MA,Drafter,Male,34001,Black,Widowed,Fully Meets,3
3932,Ari,Anthony,17-Aug-22,,IT Support,Kenneth Rodriguez,EW,Active,Contract,Zone B,Full-Time,Unk,IT/IS,General - Eng,21-04-1965,MA,Billing,Female,23569,Black,Single,Fully Meets,3
3933,Laylah,Branch,18-Apr-23,,IT Support,Kevin Hudson,MSC,Active,Contract,Zone A,Part-Time,Unk,IT/IS,Engineers,21-08-1967,MA,Engineer,Female,46935,White,Married,Fully Meets,3
3934,Alanna,Mullins,15-Apr-20,13-May-22,IT Support,Dustin Sanchez,NEL,Active,Full-Time,Zone C,Temporary,Involuntary,IT/IS,Executive,03-01-1979,MA,Vp,Female,80168,Asian,Widowed,Fully Meets,3
3935,Arjun,Tyler,25-Dec-20,,IT Support,Jennifer Flores,PL,Active,Full-Time,Zone C,Full-Time,Unk,IT/IS,Aerial,16-11-1993,MA,Lineman,Male,97304,White,Widowed,Fully Meets,3
3936,Donald,Favis,21-Jul-22,01-May-23,Enterprise Architect,Stephen Rasmussen,MSC,Terminated for Cause,Full-Time,Zone B,Temporary,Involuntary,IT/IS,General - Sga,27-06-1998,CT,Director,Male,6033,Other,Widowed,Fully Meets,3
3937,Daniff,Hernandez,04-Nov-22,,Database Administrator,Christina Williams,EW,Active,Contract,Zone C,Part-Time,Unk,IT/IS,Field Operations,13-09-1944,MA,Laborer,Male,1960,White,Widowed,Fully Meets,3
3938,Lori,Roby,20-Apr-20,,Data Analyst,Brittany Evans,BPC,Active,Part-Time,Zone B,Temporary,Unk,IT/IS,Field Operations,28-05-1955,MA,Tower Hand,Female,1886,Hispanic,Married,Fully Meets,3
3939,Thomas,Murray,05-Sep-19,,Data Analyst,Nicole Hill,CCDR,Active,Part-Time,Zone A,Part-Time,Unk,IT/IS,General - Con,04-09-1992,TX,Foreman,Male,78230,Black,Married,Fully Meets,3
3940,Karthikeyan,Ait Sidi,11-Aug-19,,Sr. DBA,Kaitlyn Young,EW,Active,Contract,Zone B,Full-Time,Unk,IT/IS,General - Con,09-08-1958,MA,Technician,Male,2148,Other,Divorced,Fully Meets,3
3941,Ivan,Rogers,04-Nov-18,,Data Analyst,Alejandra Spencer,BPC,Active,Full-Time,Zone B,Temporary,Unk,IT/IS,Field Operations,30-08-1985,MA,Laborer,Male,1810,White,Married,Fully Meets,3
3942,Bianca,Roehrich,04-Nov-18,22-Dec-21,Principal Data Architect,Brian Gamble MD,PYZ,Voluntarily Terminated,Contract,Zone B,Temporary,Resignation,IT/IS,Catv,04-09-1951,MA,Laborer,Female,2703,Asian,Married,PIP,3
3943,Jason,Salter,27-Jul-19,25-Jul-21,Data Analyst ,Lauren Moore,NEL,Voluntarily Terminated,Part-Time,Zone A,Part-Time,Resignation,IT/IS,General - Eng,04-08-1971,MA,Administrative,Male,2452,Black,Single,Fully Meets,3
3944,Julia,Zhou,21-Dec-20,,Data Analyst,Joseph Owen,SVG,Active,Full-Time,Zone A,Full-Time,Unk,IT/IS,General - Sga,05-07-1997,MA,Administrator,Female,2148,White,Single,Fully Meets,3
3945,Thelma,Petrowsky,25-Jul-22,,Data Analyst,Carla Wilson,MSC,Active,Full-Time,Zone C,Temporary,Unk,IT/IS,Engineers,23-03-1998,MA,Engineer,Female,1886,Black,Single,PIP,3
3946,Jayne,Horton,15-Jun-19,,Database Administrator,Valerie Moody,NEL,Active,Contract,Zone A,Temporary,Unk,IT/IS,Shop (Fleet),20-07-1957,MA,Technician,Female,2493,White,Married,Fully Meets,3
3947,Renee,Becker,04-Apr-20,22-Jun-22,Database Administrator,Heather Phillips,EW,Terminated for Cause,Full-Time,Zone B,Full-Time,Resignation,IT/IS,Field Operations,03-12-1996,MA,Field Technician,Female,2026,Hispanic,Married,Fully Meets,3
3948,Randall,Pearson,03-Feb-23,29-May-23,Data Analyst,Peggy Mccoy,MSC,Voluntarily Terminated,Contract,Zone C,Full-Time,Involuntary,IT/IS,Aerial,29-10-1943,MA,Foreman,Male,2747,Hispanic,Married,Fully Meets,3
3949,Claudia N,Carr,20-Sep-22,04-Jul-23,Sr. DBA,Natasha Walton,SVG,Future Start,Full-Time,Zone A,Temporary,Voluntary,IT/IS,General - Con,17-03-1991,MA,Laborer,Female,1886,White,Single,Fully Meets,3
3950,Noelle,Johnson,12-Jul-23,,Database Administrator,George Willis,CCDR,Active,Full-Time,Zone A,Part-Time,Unk,IT/IS,Fielders,29-01-1989,MA,Engineer,Female,2301,Hispanic,Widowed,Fully Meets,3
3951,Taisha,Goble,25-Apr-21,12-Feb-23,Database Administrator,Joseph Jensen,MSC,Terminated for Cause,Contract,Zone A,Temporary,Resignation,IT/IS,Wireline Construction,07-09-1961,MA,Groundman,Female,2127,Asian,Divorced,Fully Meets,3
3952,Kramer,Simard,13-Mar-21,,Data Analyst,Donna Young,EW,Active,Full-Time,Zone A,Full-Time,Unk,IT/IS,Finance & Accounting,01-11-1950,MA,Assistant,Male,2110,Black,Single,Fully Meets,3
3953,Mark,Griffith,16-Aug-21,,Data Analyst,Nicole Elliott,BPC,Active,Full-Time,Zone B,Full-Time,Unk,IT/IS,General - Eng,22-02-1965,MA,Engineer,Female,78692,White,Married,Fully Meets,3
3954,Denisse,Hayes,18-Oct-21,,Database Administrator,Gerald Carey,CCDR,Active,Full-Time,Zone B,Temporary,Unk,IT/IS,General - Con,11-11-1946,MA,Flagger,Female,87816,Hispanic,Married,Fully Meets,3
3955,Draven,Giles,16-Feb-20,16-Mar-23,Database Administrator,Aaron Richards,SVG,Active,Contract,Zone C,Full-Time,Resignation,IT/IS,Project Management - Con,28-10-1998,MA,Coordinator,Female,31207,Hispanic,Married,Fully Meets,3
3956,Aliana,Shaw,07-Aug-19,08-Mar-23,Database Administrator,Joseph Shelton,EW,Active,Contract,Zone A,Temporary,Retirement,IT/IS,General - Sga,02-01-1997,TX,Foreman,Female,6158,Black,Widowed,Fully Meets,3
3957,Makaila,Nixon,03-Jan-22,,Database Administrator,Rose Conner,MSC,Active,Contract,Zone C,Temporary,Unk,IT/IS,Field Operations,02-01-1991,TX,Administration,Female,36554,Other,Divorced,Fully Meets,3
3958,Mohammed,Orr,22-Sep-20,,Database Administrator,Jacqueline Huerta,TNS,Active,Part-Time,Zone C,Full-Time,Unk,IT/IS,Field Operations,18-09-1974,TX,Foreman,Female,53042,Hispanic,Married,PIP,3
3959,Braylen,Mendoza,11-Nov-22,14-Jul-23,Data Architect,Douglas Chapman,PYZ,Terminated for Cause,Part-Time,Zone A,Full-Time,Resignation,IT/IS,General - Con,20-08-1988,TX,Foreman,Male,42665,Hispanic,Single,Fully Meets,3
3960,Andreas,Torres,11-Aug-18,,CIO,Guy Hansen,WBL,Active,Part-Time,Zone A,Full-Time,Unk,IT/IS,Field Operations,05-04-1947,TX,Laborer,Male,95490,White,Married,Fully Meets,3
3961,Maddison,Perez,31-Mar-23,,BI Director,Angela Gibson,NEL,Active,Full-Time,Zone A,Full-Time,Unk,IT/IS,Aerial,19-06-1978,MA,Lineman,Male,74182,Black,Divorced,Fully Meets,3
3962,Charlize,Wagner,10-Mar-21,,Sr. DBA,Joseph Patton,MSC,Active,Contract,Zone B,Part-Time,Unk,IT/IS,Aerial,18-11-1990,MA,Lineman,Female,49449,Hispanic,Divorced,Fully Meets,3
3963,Micah,Pace,30-Aug-19,,Sr. Accountant,Debra Mckenzie,TNS,Active,Part-Time,Zone B,Temporary,Unk,IT/IS,Field Operations,19-05-1998,MA,Foreman,Female,39060,Black,Widowed,Fully Meets,3
3964,Marlee,Stevens,07-Jun-21,25-Jan-23,Sr. Accountant,Wendy Jackson,PYZ,Future Start,Part-Time,Zone A,Temporary,Involuntary,IT/IS,Aerial,26-02-2001,MA,Lineman,Male,21007,Black,Single,Exceeds,3
3965,Precious,Roth,22-Apr-20,,Software Engineering Manager,Shaun Bell,WBL,Active,Contract,Zone B,Part-Time,Unk,IT/IS,General - Con,01-11-1998,MA,Laborer,Female,12883,Other,Married,Fully Meets,3
3966,Konner,Villegas,19-Oct-18,04-Sep-21,Software Engineer,Ruth Myers,NEL,Future Start,Contract,Zone A,Part-Time,Voluntary,Software Engineering,Field Operations,28-04-1978,MA,Laborer,Female,5707,Black,Single,Fully Meets,3
3967,Anastasia,Gillespie,03-Dec-18,20-Jan-21,Data Analyst,Harold Jones,MSC,Active,Full-Time,Zone A,Temporary,Involuntary,IT/IS,Finance & Accounting,19-07-1955,MA,Administration,Female,10856,Black,Married,Fully Meets,3
3968,Emely,Rice,20-Feb-21,,Data Analyst,Susan Smith,NEL,Active,Contract,Zone B,Temporary,Unk,IT/IS,Engineers,14-07-1967,MA,Engineer,Female,94663,Other,Married,Fully Meets,3
3969,Lewis,Nixon,17-Jan-21,,Database Administrator,Derrick Johnson,PL,Active,Contract,Zone A,Full-Time,Unk,IT/IS,Aerial,18-06-1966,MA,Lineman,Female,61086,Asian,Divorced,Exceeds,3
3970,Macy,Webster,04-Oct-20,27-Apr-23,Database Administrator,Cynthia Gardner,PYZ,Active,Part-Time,Zone B,Full-Time,Voluntary,IT/IS,Field Operations,08-11-1950,MA,Foreman,Female,44077,Other,Married,Exceeds,3
3971,Ciara,Acevedo,29-Jan-21,,Database Administrator,Joel Hodge II,SVG,Active,Part-Time,Zone A,Temporary,Unk,IT/IS,General - Con,31-10-1958,TX,Technician,Female,49694,Other,Widowed,Fully Meets,3
3972,Eleanor,Patton,26-Jul-22,,Database Administrator,Raymond Wilson,TNS,Active,Part-Time,Zone B,Part-Time,Unk,IT/IS,General - Con,07-06-1955,TX,Foreman,Female,21727,Black,Divorced,Fully Meets,3
3973,Brooklyn,Tanner,21-Sep-18,22-Jun-23,Database Administrator,Jason Sims,WBL,Terminated for Cause,Part-Time,Zone C,Temporary,Resignation,IT/IS,Field Operations,22-05-1973,TX,Laborer,Female,50856,Hispanic,Single,Exceeds,3
3974,Zander,Franco,25-Dec-18,10-Jul-19,Data Architect,Ronnie Garcia,BPC,Terminated for Cause,Part-Time,Zone C,Full-Time,Involuntary,IT/IS,General - Eng,07-01-1986,TX,Engineer,Male,97255,Other,Married,Exceeds,3
3975,Kianna,Rhodes,03-Nov-20,25-Sep-22,CIO,Curtis Hill,CCDR,Terminated for Cause,Part-Time,Zone B,Temporary,Voluntary,IT/IS,Field Operations,25-01-1999,TX,Technician,Male,44793,Asian,Single,Fully Meets,3
3976,Kinsley,Braun,22-Oct-21,,Sr. DBA,Curtis Mathis,MSC,Active,Full-Time,Zone C,Temporary,Unk,IT/IS,Field Operations,17-11-1991,MA,Laborer,Female,24094,White,Divorced,Fully Meets,3
3977,Gordon,Wu,27-Aug-18,,Sr. Accountant,Bryan Sanchez,TNS,Active,Full-Time,Zone A,Full-Time,Unk,IT/IS,Wireline Construction,19-08-1943,MA,Apprentice,Female,41670,Black,Divorced,Fully Meets,3
3978,Maryjane,Cross,12-Jul-20,,Sr. Accountant,Mark Hines DDS,PYZ,Active,Part-Time,Zone B,Part-Time,Unk,IT/IS,General - Con,26-04-1980,MA,Laborer,Male,56453,Asian,Widowed,Fully Meets,3
3427,Uriah,Bridges,20-Sep-19,,Production Technician,Peter Oneill,CCDR,Active1,Contract,Zone C,Temporary,Unk,Production       ,Finance & Accounting,07-10-1969,MA,Accounting,Female,34904,White,Widowed,Fully Meets,4
3429,Edward,Buck,10-Dec-18,,Area Sales Manager,Crystal Walker,PL,Active2,Full-Time,Zone B,Part-Time,Unk,Sales,General - Sga,06-10-1991,MA,Assistant,Male,2330,Hispanic,Widowed,Fully Meets,4
3433,Latia,Costa,06-Apr-22,03-Jul-23,Area Sales Manager,Jacob Braun,WBL,Active3,Full-Time,Zone B,Temporary,Involuntary,Sales,General - Eng,01-07-1942,CA,Technician,Female,90007,Hispanic,Divorced,Exceeds,4
3441,Prater,Jeremy,28-Apr-19,,Area Sales Manager,Tyler Lewis,BPC,Active,Part-Time,Zone A,Part-Time,Unk,Sales,General - Con,21-11-1989,NV,Lineman,Male,89139,Asian,Widowed,Exceeds,4
3445,Reid,Park,16-Jan-21,,Area Sales Manager,Michelle Mitchell,PL,Active,Contract,Zone C,Full-Time,Unk,Sales,Project Management - Con,07-12-1985,KY,Supervisor,Female,5360,Other,Married,Exceeds,4
3453,Bridger,Carter,13-Oct-22,,Area Sales Manager,Elizabeth Taylor,WBL,Active,Contract,Zone C,Part-Time,Unk,Sales,Fielders,07-04-1982,MA,Engineer,Male,87065,White,Widowed,Fully Meets,4
3454,Leon,Beard,11-Sep-22,,Area Sales Manager,Brian Dunlap,PYZ,Active,Full-Time,Zone C,Full-Time,Unk,IT/IS,General - Con,29-01-1970,KY,Foreman,Male,10415,Hispanic,Married,Needs Improvement,4
3455,Charity,Miranda,29-Jun-21,05-Jul-22,Area Sales Manager,Daniel Rodriguez,WBL,Active,Full-Time,Zone C,Temporary,Resignation,Sales,Project Management - Eng,18-01-1999,KY,Manager,Male,3763,Other,Widowed,Exceeds,4
3466,Clayton,Walker,13-Apr-22,10-Apr-23,Area Sales Manager,Jon Holden,PYZ,Active,Part-Time,Zone C,Full-Time,Retirement,IT/IS,Aerial,26-01-1979,KY,Supervisor,Male,64288,Other,Married,Exceeds,4
3468,Valentin,Reilly,09-Sep-19,,Area Sales Manager,Andres Parker,NEL,Active,Contract,Zone B,Temporary,Unk,Sales,Wireline Construction,26-04-1998,KY,Foreman,Female,45453,Black,Single,Fully Meets,4
3471,Jonathan,Adkins,29-Feb-20,,Area Sales Manager,John Marshall,CCDR,Active,Part-Time,Zone C,Temporary,Unk,Sales,Field Operations,03-01-1967,TX,Foreman,Male,64350,Asian,Married,Fully Meets,4
3472,Nevaeh,Soto,15-Jan-23,,Area Sales Manager,Jessica Chang,SVG,Active,Contract,Zone C,Full-Time,Unk,Sales,Project Management - Con,12-01-1982,TX,Director,Male,74124,Other,Married,Exceeds,4
3481,Leland,Allen,07-Mar-19,31-May-21,Area Sales Manager,Brandon Harris,BPC,Future Start,Full-Time,Zone C,Part-Time,Voluntary,Sales,Wireline Construction,11-12-1965,TX,Splicer,Male,61149,Other,Widowed,Fully Meets,4
3484,Albert,Gonzalez,29-Aug-18,,Area Sales Manager,Amber Hernandez,EW,Active,Part-Time,Zone B,Full-Time,Unk,Sales,General - Con,18-07-1995,CO,Model Assistant,Male,64036,Other,Single,Fully Meets,4
3486,Brendon,Mcconnell,31-Oct-22,08-Jun-23,Area Sales Manager,Victoria Krause,TNS,Active,Part-Time,Zone C,Temporary,Involuntary,Sales,Fielders,14-11-1990,IN,Engineer,Male,19665,Other,Widowed,Fully Meets,4
3487,Kimora,Parsons,15-Mar-23,,Area Sales Manager,Jesse Hunt,BPC,Active,Contract,Zone B,Part-Time,Unk,Sales,General - Sga,01-02-1994,KY,Administrator,Female,41161,Other,Divorced,Fully Meets,4
3494,Cohen,Raymond,18-Jun-20,,Area Sales Manager,Jacob Snyder,SVG,Active,Contract,Zone B,Full-Time,Unk,Sales,General - Con,08-02-1994,CO,Technician,Male,90983,Black,Single,Fully Meets,4
3495,Tia,Ellis,22-Jun-23,22-Jul-23,Area Sales Manager,Daniel Cabrera,TNS,Active,Part-Time,Zone B,Temporary,Retirement,Sales,Wireline Construction,27-01-1993,IN,Laborer,Male,1115,Other,Married,Fully Meets,4
3501,Garrett,Zimmerman,30-Aug-20,30-Aug-22,Area Sales Manager,Destiny Hopkins,PL,Future Start,Part-Time,Zone A,Part-Time,Retirement,Sales,General - Con,19-04-1959,TX,Technician,Male,6240,Other,Widowed,Fully Meets,4
3503,Geovanni,Pugh,20-Jan-22,,Area Sales Manager,Erica Franklin,CCDR,Active,Part-Time,Zone A,Temporary,Unk,Sales,Project Management - Con,27-07-1951,CO,Manager,Male,71319,Other,Single,Fully Meets,4
3507,Ivan,Huff,25-Feb-21,07-Apr-23,Area Sales Manager,John Miller,TNS,Active,Full-Time,Zone A,Full-Time,Retirement,Sales,Project Management - Con,24-03-1973,CA,Manager,Male,9437,White,Single,Fully Meets,4
